id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
526,정부/국회,정부_국회,과학기술정보통신부,"카카오, 과기정통부 ‘AI 에이전트 마켓플레이스 개발 지원 사업’ 수행자로 선정 - 조선비즈",카카오 과기정통부 ai 에이전트 마켓플레이스 개발 지원 사업 수행자로 선정,Chosunbiz,Chosunbiz,"Thu, 06 Aug 2026 02:11:00 GMT","카카오, 과기정통부 ‘AI 에이전트 마켓플레이스 개발 지원 사업’ 수행자로 선정 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxOVGMxZWxodUVFNXVyRWpkQ0Z4RG5zRjNLU0JIeW5JOTljeFZTSEdNNjA0ZER5NUVjaE5UdVgtdWZGZmo2R0RDOTNMY2NJWXdRVlBIMl8xY3hOUHhaX3ItbW5DZVd5RjNSSC1UbE40akZ2c2U1X1lJTzBSYktMY3NDMnhn0gGWAUFVX3lxTE9ncldEYzJ2bEFsc3hNTW1nNmxKVGVlM0lXWkl5ZmFQeXZVYzNqbjNtTXgtTUs5SHB3ZEFYcjVsQVE4QXRqR2JXNHJrc3U5ZkF1NURpMVItWTBwRzVGQ1BOb2Z0eG9YR2ZxOXN3LXpkTlBETVA2MXdHSWhQZVltM2w4dmpLWl9McUhwMUpUYnZxSWd4RWRrZw?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,51.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"과기정통부,카카오",,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부+카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,99.6,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 과기정통부 ai 에이전트 마켓플레이스 개발 지원 사업 수행자로 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,GOV_AI_CORE_POLICY,,other,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,,self_strategic_reference:카카오 과기정통부 ai 에이전트 마켓플레이스 개발 지원 사업 수행자로 선정,self_strategic_reference,,,,
1777,정부/국회,정부_국회,AI기본법,"행안부, 중수청 출범·AI 행정혁신·생명안전계획 등 하반기 업무계획 보고:경찰연합신문",행안부 중수청 출범 ai 행정혁신 생명안전계획 등 하반기 업무계획 보고 경찰연합신문,경찰연합신문,경찰연합신문,"Wed, 05 Aug 2026 16:03:22 GMT","행안부, 중수청 출범·AI 행정혁신·생명안전계획 등 하반기 업무계획 보고:경찰연합신문 경찰연합신문",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5OYmlvRm01dFVFYUZTNTZBcm1iYmFSMmtSNjMwNW9qd2NsejVESHIxX0NFMDEtNnV0dUJUY19qUl9IMjNBQUM2YlVTSHY3WENWN04zb1pJVjZSZm9M0gFsQVVfeXFMTjBuMjBxcjNUWkhxVVVZVEFqWlNlVnNmWFJjWFNnSG1aRWc4ejREQjUwLTUxR3RkcXBYMUdDNmU4TmJNSk9hTmgxbVIxZXczdHAwLVFPZUdSdUowNEQyLXFTV1NvdzhhbkJybVNj?oc=5,google_rss_AI기본법 when:2d,99.6,47.0,"ai_infrastructure_security,legal_regulatory_enforcement",ai_infrastructure_security,행안부,,,,,,,general,14.0,published_yesterday,business_change,event:행안부:ai_infrastructure_security+legal_regulatory_enforcement,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security",government:regulatory_enforcement,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:행안부 중수청 출범 ai 행정혁신 생명안전계획 등 하반기 업무계획 보고 경찰연합신문,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:행안부 중수청 출범 ai 행정혁신 생명안전계획 등 하반기 업무계획 보고 경찰연합신문,government_ai_core_policy,,,,
498,정부/국회,정부_국회,과학기술정보통신부,"과기정통부-신한금융그룹, 디지털 취약계층 AI 역량 강화 및 안전한 디지털 금융 이용을 위한 업무협약 체결",과기정통부 신한금융그룹 디지털 취약계층 ai 역량 강화 및 안전한 디지털 금융 이용을 위한 업무협약 체결,뉴뉴스,뉴뉴스,"Thu, 06 Aug 2026 08:17:14 GMT","과기정통부-신한금융그룹, 디지털 취약계층 AI 역량 강화 및 안전한 디지털 금융 이용을 위한 업무협약 체결 뉴뉴스",https://news.google.com/rss/articles/CBMiZkFVX3lxTFA3eFJqblp0LWlaS21DNFZaUzRQcWJvYXFUTGNaSHNrenoxVmtNa0NfSTBGN3ZLNGVFcllBYjl2M2Z4UjkwUFFGaGtuLUdXcjBjRHZrUVRvR3hzRHJ0OE1EQUtzNmxtZw?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"weak_form_without_full_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 신한금융그룹 디지털 취약계층 ai 역량 강화 및 안전한 디지털 금융 이용을 위한 업무협약 체결,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 신한금융그룹 디지털 취약계층 ai 역량 강화 및 안전한 디지털 금융 이용을 위한 업무협약 체결,government_ai_core_policy,,,,
503,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 국산 AI 반도체 실증사업 본격 착수... 피지컬 AI 7개 과제 시동",과기정통부 국산 ai 반도체 실증사업 본격 착수 피지컬 ai 7개 과제 시동,테크데일리,테크데일리,"Thu, 06 Aug 2026 05:37:42 GMT","과기정통부, 국산 AI 반도체 실증사업 본격 착수... 피지컬 AI 7개 과제 시동 테크데일리",https://news.google.com/rss/articles/CBMickFVX3lxTE9idWJuanF3ZnB0VFlHODF2RkI2b1lzUmFTb0VkZkswUEZrZFFCS2ZMYVpseXA2S3NPbVJqRzhoaEE0WHVxVURLNHAtOW5QVF9jd1pWR1VJYVoxNjF1S0RwekUwZnFNcFhPR1l2Nm5Fb0FEZ9IBckFVX3lxTE9idWJuanF3ZnB0VFlHODF2RkI2b1lzUmFTb0VkZkswUEZrZFFCS2ZMYVpseXA2S3NPbVJqRzhoaEE0WHVxVURLNHAtOW5QVF9jd1pWR1VJYVoxNjF1S0RwekUwZnFNcFhPR1l2Nm5Fb0FEZw?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 국산 ai 반도체 실증사업 본격 착수 피지컬 ai 7개 과제 시동,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 국산 ai 반도체 실증사업 본격 착수 피지컬 ai 7개 과제 시동,government_ai_core_policy,,,,
604,정부/국회,정부_국회,과학기술정보통신부,"카카오, 정부 AI 에이전트 마켓플레이스 구축 맡는다…2027년까지 개방형 생태계 조성",카카오 정부 ai 에이전트 마켓플레이스 구축 맡는다 2027년까지 개방형 생태계 조성,아시아투데이,아시아투데이,"Thu, 06 Aug 2026 02:08:28 GMT","카카오, 정부 AI 에이전트 마켓플레이스 구축 맡는다…2027년까지 개방형 생태계 조성 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE5aUkFBeFlBbE5CQ2tmVzN0b0tRVjc4XzRWUmJiZkg0TlNsUGZLU01mdmkzUy10N3JPaWQ1RlVXeE42M3BDZUtPZnNiR2JHWjdKaEVha3Rab0VwSVRDTVQwSDZhb3lkVUtWS19Rcmpn?oc=5,google_rss_과학기술정보통신부 AI when:2d,99.6,45.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,99.6,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 정부 ai 에이전트 마켓플레이스 구축 맡는다 2027년까지 개방형 생태계 조성,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,GOV_AI_CORE_POLICY,,other,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,,self_strategic_reference:카카오 정부 ai 에이전트 마켓플레이스 구축 맡는다 2027년까지 개방형 생태계 조성,self_strategic_reference,,,,
304,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 역대 최대 실적…“연내 AI 이용자 천만 명 목표”",카카오 역대 최대 실적 연내 ai 이용자 천만 명 목표,KBS 뉴스,KBS 뉴스,"Thu, 06 Aug 2026 01:34:00 GMT","카카오, 역대 최대 실적…“연내 AI 이용자 천만 명 목표” KBS 뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9MZXRPb24tdXd1R1kxSDE2YU5UdEdsZkwxVXdwbkRQcWVDOWdCb1RRTW1ITll1c0VsS0gyc0tQOV96dGRnQVhVWEk2VVIwSk51OW5SMnJONWU5eEU?oc=5,google_rss_카카오 실적 when:2d,98.8,69.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,direct_risk,event:카카오:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,98.8,"financial_performance,ai_infrastructure_security",self:financial_performance,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_direct_risk,self_direct_risk:카카오 역대 최대 실적 연내 ai 이용자 천만 명 목표,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,self_direct_risk:카카오 역대 최대 실적 연내 ai 이용자 천만 명 목표,self_direct_risk,,,,
1253,정부/국회,정부_국회,금융감독원,"“ETF 팔수록 은행만 웃었다”…금감원, 판매관행 전면 검사",etf 팔수록 은행만 웃었다 금감원 판매관행 전면 검사,edaily.co.kr,이데일리,"Thu, 06 Aug 2026 05:54:55 GMT","“ETF 팔수록 은행만 웃었다”…금감원, 판매관행 전면 검사 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPYXJ1RlJXdmpsRDdSVVd4SzhfYXI2SEpkNUJJNDRQZW9ZbGt1dUVadWRXMUtiZG5IZDA0U1BWdUEzcUlSaUVzXzJ0M3pVNWc3bXlCTGpyRU1rVVpGam13R0V6aTFha1RfYUNNXzJqelNabGsybVpKX21RcTJrT0ZjRw?oc=5,google_rss_금융감독원 조사 when:2d,97.6,45.5,ai_infrastructure_security,ai_infrastructure_security,금감원,,,,,,,general,14.0,published_yesterday,market_commentary,event:금감원:ai_infrastructure_security,investigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,97.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:etf 팔수록 은행만 웃었다 금감원 판매관행 전면 검사,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:etf 팔수록 은행만 웃었다 금감원 판매관행 전면 검사,government_ai_core_policy,,,,
594,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 전국민 AI 활용 역량 강화 '선순환 체계' 구축",과기정통부 전국민 ai 활용 역량 강화 선순환 체계 구축,4ihjnews.com,4ihjnews.com,"Thu, 06 Aug 2026 03:19:00 GMT","과기정통부, 전국민 AI 활용 역량 강화 '선순환 체계' 구축 4ihjnews.com",https://news.google.com/rss/articles/CBMibkFVX3lxTE1jV29nc2E4YV9Ud09BUW5iY2VvV0Z6UFY4V192NGNDb09IcjlXVTdTUWhyc0U5Y1g2SmlYaFhmNVg1OTRQMkk2N0ZOa3hMampFUWtHdGVzVlczWFFKbVloSGluX1hrT0xQYWlDaFNn?oc=5,google_rss_과학기술정보통신부 AI when:2d,97.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,97.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 전국민 ai 활용 역량 강화 선순환 체계 구축,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 전국민 ai 활용 역량 강화 선순환 체계 구축,government_ai_core_policy,,,,
535,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 국산 AI 반도체 3대 실증 사업 착수",과기정통부 국산 ai 반도체 3대 실증 사업 착수,데일리안,데일리안,"Thu, 06 Aug 2026 01:00:00 GMT","과기정통부, 국산 AI 반도체 3대 실증 사업 착수 데일리안",https://news.google.com/rss/articles/CBMi-AFBVV95cUxNblA2aDNqRGYwTDR4NjB5c0thWGI1WGd3UXlZQ1JQVW1tckc4UmZmMVY2Wm5xa1NVWC1HMzQxSElMNmVCa3diaEFMQlAxaWtuV3BIZkdIYkM1TDIxcTA1c0k0WmZGa0RLaERyTjlPN2Z4REI1Y0dyNXBfNjN4Q0NvR0xFVkdBSW9jVWdSN2tRSS1ZMmZvMVB0bXEwWkJ2Vlg4eHVDMS1jeVEzMGp2TUw4bGtySHZhaG5PMWdtdzg0RFd1UmFoTFZfMUVzRjJkYUxJR1JsLXB2S3hDWHB0TS1sVlJXR0JKNVdPZ3RMeEtIU3RPM1VVS3daZg?oc=5,google_rss_과학기술정보통신부 when:2d,96.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,96.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 국산 ai 반도체 3대 실증 사업 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 국산 ai 반도체 3대 실증 사업 착수,government_ai_core_policy,,,,
543,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 국산 AI 반도체 활용 실증 과제 착수",과기정통부 국산 ai 반도체 활용 실증 과제 착수,디지털투데이,디지털투데이,"Thu, 06 Aug 2026 01:00:00 GMT","과기정통부, 국산 AI 반도체 활용 실증 과제 착수 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBfSjkzaVlZb01wR0owMmJlRHE0SUx0SnBERUtEeVJ3S3dNeGRmTFpyWXlpeDVGc1JQUWRzU3BveFBXSklmNnQ4anNhYzVLTy1BUGJsa3ZmSmpORVg2MkZxSEc3VlczVVFIOE1HekNHdTJsYVU?oc=5,google_rss_과학기술정보통신부 when:2d,96.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,96.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 국산 ai 반도체 활용 실증 과제 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 국산 ai 반도체 활용 실증 과제 착수,government_ai_core_policy,,,,
605,정부/국회,정부_국회,과학기술정보통신부,"동네 보건소에 AI 의사 온다…정부, 'AI 기본의료' 전국 확대",동네 보건소에 ai 의사 온다 정부 ai 기본의료 전국 확대,바이오북미디어,바이오북미디어,"Thu, 06 Aug 2026 03:40:00 GMT","동네 보건소에 AI 의사 온다…정부, 'AI 기본의료' 전국 확대 바이오북미디어",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBibG5leENIZE5QTG5CdE5BQl9KYWg2VWFRRWJrbHozRnR6eDFYWWw3MTRoSXNDc3ZPdmc2dXV3ODduLVowRDB5WHM1LUZRbW1Ra1RRLQ?oc=5,google_rss_과학기술정보통신부 AI when:2d,94.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,94.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:동네 보건소에 ai 의사 온다 정부 ai 기본의료 전국 확대,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:동네 보건소에 ai 의사 온다 정부 ai 기본의료 전국 확대,government_ai_core_policy,,,,
598,정부/국회,정부_국회,과학기술정보통신부,"국산 AI 반도체, 일상 속으로 확산…정부 600억 원 투입해 실증·상용화 본격화 부제목",국산 ai 반도체 일상 속으로 확산 정부 600억 원 투입해 실증 상용화 본격화 부제목,cwn.kr,cwn.kr,"Thu, 06 Aug 2026 04:28:29 GMT","국산 AI 반도체, 일상 속으로 확산…정부 600억 원 투입해 실증·상용화 본격화 부제목 cwn.kr",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9QdTAwTmQ5SG42TzhCTG04TmllMkwwT0piVkpIcUZJWkFMWF9Ya1g0YmpCUE10WHU1RXRZcWFSMXhQQkRkQkVjU1pkV01CRVc3Wm1sdWIyVGk2b3dJcVhHRG1n?oc=5,google_rss_과학기술정보통신부 AI when:2d,92.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,,,,92.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:국산 ai 반도체 일상 속으로 확산 정부 600억 원 투입해 실증 상용화 본격화 부제목,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:국산 ai 반도체 일상 속으로 확산 정부 600억 원 투입해 실증 상용화 본격화 부제목,government_ai_core_policy,,,,
1792,정부/국회,정부_국회,AI 저작권,"음저협·김재원 의원, 생성형 AI 시대 음악저작권 정책토론회 개최",음저협 김재원 의원 생성형 ai 시대 음악저작권 정책토론회 개최,nbn 시사경제,nbn 시사경제,"Fri, 07 Aug 2026 01:26:20 GMT","음저협·김재원 의원, 생성형 AI 시대 음악저작권 정책토론회 개최 nbn 시사경제",https://news.google.com/rss/articles/CBMiakFVX3lxTFBBdmtpVDltUnVQQ1JqV2RpYzNVVUZuSWtGTXZuclBBSi1RMWxyaVBuOXd1bjB5aEswekk5WlNuN1ZqRkZ4VnhRUi1rN0pvMXpoNEgyMlhGNF95LW1BSzZSWjlkalZfd2FzNmc?oc=5,google_rss_AI 저작권 when:2d,63.6,54.0,"ai_infrastructure_security,copyright_ai,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,63.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:음저협 김재원 의원 생성형 ai 시대 음악저작권 정책토론회 개최,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:음저협 김재원 의원 생성형 ai 시대 음악저작권 정책토론회 개최,government_ai_core_policy,,,,
