id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
28,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오모빌리티, 보령머드축제 맞춤형 셔틀 서비스 운영",카카오모빌리티 보령머드축제 맞춤형 셔틀 서비스 운영,BBS(불교방송),BBS(불교방송),"Wed, 17 Jun 2026 00:22:32 GMT","카카오모빌리티, 보령머드축제 맞춤형 셔틀 서비스 운영 BBS(불교방송)",https://news.google.com/rss/articles/CBMia0FVX3lxTE5lVnFLU1RBZVFFbnZJRjRtTS0zYVJ4MlBKLW5CcUtYV3ZXYld3NGk3X2FxblA5LWI3X2VoaXZzeVR6RU1mV3hCdC1ZOG9oV2Y3YTh4UkxBVDRlSnpsNkNYYW5Ub3VlUTF6OGFJ?oc=5,google_rss_카카오 when:2d,63.8,16.0,self_pr_promo,,"카카오,카카오모빌리티",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,63.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오모빌리티 보령머드축제 맞춤형 셔틀 서비스 운영,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오모빌리티 보령머드축제 맞춤형 셔틀 서비스 운영,self_strategic_reference,,,
415,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"카카오게임즈, 신작 '도깨비의세계' 원작 웹소설 '멸귀수도전' 기반 세계관 공개",카카오게임즈 신작 도깨비의세계 원작 웹소설 멸귀수도전 기반 세계관 공개,전자신문,전자신문,"Wed, 17 Jun 2026 04:01:31 GMT","카카오게임즈, 신작 '도깨비의세계' 원작 웹소설 '멸귀수도전' 기반 세계관 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1qNlNYQTJhSGl5TEFRLW91aGFfRGc4WVppaDBSblFoMUszOHpwanFDeW9RUkd1TzlRNk1vTVFMSGhsVXU3cGVNX3hsWk53QQ?oc=5,google_rss_카카오게임즈 개인정보 when:2d,63.8,13.0,,,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,63.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오게임즈 신작 도깨비의세계 원작 웹소설 멸귀수도전 기반 세계관 공개,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오게임즈 신작 도깨비의세계 원작 웹소설 멸귀수도전 기반 세계관 공개,self_strategic_reference,,,
101,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"남양유업, 카카오메이커스서 '단팥에몽' 선출시…""국산 팥 활용""",남양유업 카카오메이커스서 단팥에몽 선출시 국산 팥 활용,연합뉴스 한민족센터,연합뉴스 한민족센터,"Wed, 17 Jun 2026 00:22:35 GMT","남양유업, 카카오메이커스서 '단팥에몽' 선출시…""국산 팥 활용"" 연합뉴스 한민족센터",https://news.google.com/rss/articles/CBMidEFVX3lxTE1SQ2J2SVc1WjI3NWNaZldKdW90ZG94el96RG9SVHlHQk4yUHZLOGdKWWhLcGNMdkZCVnJJXzJIczNUa2xLYW16X3Z0RjAzQk9IVlhXSjU4cE5QaDlLZ3VYNnpuVUU3TF9yUU5mWWlxVUlwZTds?oc=5,"google_rss_""카카오"" when:2d",62.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,62.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:남양유업 카카오메이커스서 단팥에몽 선출시 국산 팥 활용,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:남양유업 카카오메이커스서 단팥에몽 선출시 국산 팥 활용,self_strategic_reference,,,
369,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오모빌리티,"카카오모빌리티, 보령머드축제 셔틀 서비스 운영",카카오모빌리티 보령머드축제 셔틀 서비스 운영,네이트,네이트,"Tue, 16 Jun 2026 23:43:00 GMT","카카오모빌리티, 보령머드축제 셔틀 서비스 운영 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9oYUdrZDhBVmVBbHRfdGhQYnp0N2k0bkJJeW9EcC1TQ3JXNFdzaVpNeDJQWGRSeHpnZmdvVjNmcjJVamhyNDhkVEZROW1rUjlzbU5j?oc=5,google_rss_카카오모빌리티 규제 when:2d,61.8,16.0,self_pr_promo,,"카카오,카카오모빌리티",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오모빌리티 보령머드축제 셔틀 서비스 운영,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오모빌리티 보령머드축제 셔틀 서비스 운영,self_strategic_reference,,,
371,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오모빌리티,"카카오모빌리티, 보령머드축제 셔틀·입장권 패키지 운영",카카오모빌리티 보령머드축제 셔틀 입장권 패키지 운영,네이트,네이트,"Tue, 16 Jun 2026 23:24:00 GMT","카카오모빌리티, 보령머드축제 셔틀·입장권 패키지 운영 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFA0N215bnM3dWNYZW9RSnNwQUFUMm5jX3o4V0VBb3MzbG9XYkFIY1Z4emVxZHRETDBtSUpWOUNhZjhNSWxpNXh6aEFpcGF3UUh4WjVn?oc=5,google_rss_카카오모빌리티 규제 when:2d,61.8,16.0,self_pr_promo,,"카카오,카카오모빌리티",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오모빌리티 보령머드축제 셔틀 입장권 패키지 운영,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오모빌리티 보령머드축제 셔틀 입장권 패키지 운영,self_strategic_reference,,,
41,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오모빌리티, 보령머드축제 셔틀·입장권 패키지 운영",카카오모빌리티 보령머드축제 셔틀 입장권 패키지 운영,뉴스핌,뉴스핌,"Tue, 16 Jun 2026 23:20:00 GMT","카카오모빌리티, 보령머드축제 셔틀·입장권 패키지 운영 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBvYUVkT3FQdVJJLVlJSWJvcDhVbHMteTlFQVUyNGllYmR4X25WZVZFSGlnTzdPT3JMcmtPZ1pHVElYbUV0UEdXYzN2XzVWZ3JIR3pmNEZ6RjlBY1Nz?oc=5,google_rss_카카오 when:2d,61.8,16.0,self_pr_promo,,"카카오,카카오모빌리티",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오모빌리티 보령머드축제 셔틀 입장권 패키지 운영,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오모빌리티 보령머드축제 셔틀 입장권 패키지 운영,self_strategic_reference,,,
54,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, 신작 MMORPG '도깨비의 세계' 세계관 공개",카카오게임즈 신작 mmorpg 도깨비의 세계 세계관 공개,뉴스1,뉴스1,"Wed, 17 Jun 2026 05:15:39 GMT","카카오게임즈, 신작 MMORPG '도깨비의 세계' 세계관 공개 뉴스1",https://news.google.com/rss/articles/CBMiYEFVX3lxTFAzQlBjVXFLR19ydUFja2REM2NrTENCa21paEp5UTJ5N2RLVnI1ZXhDQ0kyQk10M0M3S2lKc2hVOHVkVDJVVHk5WjR4blRtY2lzZGYzZ2FzRXBRRUR0WnYzaQ?oc=5,google_rss_카카오 when:2d,61.8,13.0,,,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오게임즈 신작 mmorpg 도깨비의 세계 세계관 공개,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오게임즈 신작 mmorpg 도깨비의 세계 세계관 공개,self_strategic_reference,,,
418,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"카카오게임즈, 신작 게임 '도깨비의세계' 세계관 공개...웹소설 '멸귀수도전' IP 담아",카카오게임즈 신작 게임 도깨비의세계 세계관 공개 웹소설 멸귀수도전 ip 담아,지디넷코리아,지디넷코리아,"Wed, 17 Jun 2026 01:37:19 GMT","카카오게임즈, 신작 게임 '도깨비의세계' 세계관 공개...웹소설 '멸귀수도전' IP 담아 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9OMHV1eldXQ2toT0htSzR3TnZ0YnB0enp5YjlPaXI0bmd4STk5NEY4UERRYzBnSGxLMlpSUmo1a2t5TjdwTzFYdlUxMExNMUZqMDUyNEFR?oc=5,google_rss_카카오게임즈 site:zdnet.co.kr when:2d,61.8,13.0,,,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오게임즈 신작 게임 도깨비의세계 세계관 공개 웹소설 멸귀수도전 ip 담아,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오게임즈 신작 게임 도깨비의세계 세계관 공개 웹소설 멸귀수도전 ip 담아,self_strategic_reference,,,
66,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"아고다, 카카오뱅크 앱 내 제휴 여행 예약 서비스 선보여",아고다 카카오뱅크 앱 내 제휴 여행 예약 서비스 선보여,뉴시스,뉴시스,"Wed, 17 Jun 2026 01:21:11 GMT","아고다, 카카오뱅크 앱 내 제휴 여행 예약 서비스 선보여 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBPbHNXNHVyY212cENtT2FtdlRPbHhLU2UxY0tYZWMySlpDOF85dnQ4Qk11NDZURTRsem51ZzdRSUhsemJpa3ZGMkpnUFYtWkhpZGxiMDFtdnFVcEt6Z3plRQ?oc=5,google_rss_카카오 when:2d,61.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:아고다 카카오뱅크 앱 내 제휴 여행 예약 서비스 선보여,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:아고다 카카오뱅크 앱 내 제휴 여행 예약 서비스 선보여,self_strategic_reference,,,
5,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 66개 협력사와 상생 해법 머리 맞댔다",카카오 66개 협력사와 상생 해법 머리 맞댔다,전자신문,전자신문,"Wed, 17 Jun 2026 04:37:05 GMT","카카오, 66개 협력사와 상생 해법 머리 맞댔다 전자신문",https://news.google.com/rss/articles/CBMiTEFVX3lxTE9ndHlha3dMSU5BaG9jN0hvSWRpLXJjdWlTVXNXaFFBd01uYzFXNEdvTFEtd013QjFxN254bmZ3MFU3LWRyR2QzcEJJbGI?oc=5,google_rss_카카오 when:2d,61.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 66개 협력사와 상생 해법 머리 맞댔다,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 66개 협력사와 상생 해법 머리 맞댔다,self_strategic_reference,,,
59,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, '도깨비의세계' 세계관 공개…원작은 웹소설 '멸귀수도전'",카카오게임즈 도깨비의세계 세계관 공개 원작은 웹소설 멸귀수도전,아이뉴스24,아이뉴스24,"Wed, 17 Jun 2026 01:16:02 GMT","카카오게임즈, '도깨비의세계' 세계관 공개…원작은 웹소설 '멸귀수도전' 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTE56bm5vWi1VblpxcnlGYTE2QTVRVE9sTGdRXzNRQTZpYnQtc1gyeDQ2dUtaMzV0bkNYTUdpTDU0eHJJcmRpYXVWZzRkVUI?oc=5,google_rss_카카오 when:2d,60.8,13.0,,,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,60.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오게임즈 도깨비의세계 세계관 공개 원작은 웹소설 멸귀수도전,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오게임즈 도깨비의세계 세계관 공개 원작은 웹소설 멸귀수도전,self_strategic_reference,,,
3423,정부/국회,정부_국회,FIU,"다윈KS, 중기부 개최한 가상자산 분야 스타트업 현장 목소리 청취를 위한 간담회 참가",다윈ks 중기부 개최한 가상자산 분야 스타트업 현장 목소리 청취를 위한 간담회 참가,블록체인투데이,블록체인투데이,"Wed, 17 Jun 2026 00:07:11 GMT","다윈KS, 중기부 개최한 가상자산 분야 스타트업 현장 목소리 청취를 위한 간담회 참가 블록체인투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE5TVUh5aHVNUWlSSXFUaWg4aDFlOEN1VUpJS25aeXlpQ0tiNGpwQURuWEg0eThKSnhOYkZXWVVyVG9INVpIR0NrUXRmaHA1dWF6QWI3WThXMG9HekliN1BtSW9xNVNTZTMwSlY0LVVmVTg?oc=5,google_rss_FIU when:2d,60.6,75.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,60.6,digital_asset_stablecoin,government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,가상자산 이전거래/AML 규제 조정,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,3,4,3,,,로컬 보조 라벨,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,가상자산 이전거래/AML 규제 조정,government_digital_finance_policy,,,
19,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 협력사 초청 파트너스데이…ESG·동반성장 논의",카카오 협력사 초청 파트너스데이 esg 동반성장 논의,서울경제TV,서울경제TV,"Wed, 17 Jun 2026 01:53:57 GMT","카카오, 협력사 초청 파트너스데이…ESG·동반성장 논의 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5UMTU0di1NcVZuT3pKTno3a25zcVZXT2tXWF84clF0eXh0SU9NbjBhZTNVc2lTNzVYeDd0TzI5V051Y2ZzNjFfRE1RMGRZSDhvSzR0dnFJckNaUTE2ZEFtMHlDNXY?oc=5,google_rss_카카오 when:2d,60.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,60.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 협력사 초청 파트너스데이 esg 동반성장 논의,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 협력사 초청 파트너스데이 esg 동반성장 논의,self_strategic_reference,,,
22,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, '2026 MVP 파트너스 데이' 개최…상생 협력 기반 강화",카카오 2026 mvp 파트너스 데이 개최 상생 협력 기반 강화,뉴스1,뉴스1,"Wed, 17 Jun 2026 01:27:48 GMT","카카오, '2026 MVP 파트너스 데이' 개최…상생 협력 기반 강화 뉴스1",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1rc0E1RzdTT1hFT3dJeTkxYnZadkt3QzJadzdFQzd3N25xdVBXa2xwWmlXTGdLTVp0bkk1M25UaWdEM0ttUjVmd2prZE0zNFpUNjJxQzEwOV9pdU1rMG13TWNMaGNnamJ4?oc=5,google_rss_카카오 when:2d,59.3,10.5,,,카카오,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 2026 mvp 파트너스 데이 개최 상생 협력 기반 강화,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 2026 mvp 파트너스 데이 개최 상생 협력 기반 강화,self_strategic_reference,,,
40,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오엔터, 카카페·카카오웹툰에 6월 신작 웹툰 4종 공개",카카오엔터 카카페 카카오웹툰에 6월 신작 웹툰 4종 공개,뉴스1,뉴스1,"Wed, 17 Jun 2026 01:02:46 GMT","카카오엔터, 카카페·카카오웹툰에 6월 신작 웹툰 4종 공개 뉴스1",https://news.google.com/rss/articles/CBMiX0FVX3lxTE94Q2tvVTI5RXU4MkxLX01EVHprekI0RFZGUTJVdy1wN2VHYWJETVlrbWpkR1VUS1NWOWtqZXhGa0lSb0J5YkNyNDBlM01rdk1RMUpCRlRxNXR5aUFZa1BV?oc=5,google_rss_카카오 when:2d,59.3,10.5,,,"카카오,카카오엔터",,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오엔터 카카페 카카오웹툰에 6월 신작 웹툰 4종 공개,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오엔터 카카페 카카오웹툰에 6월 신작 웹툰 4종 공개,self_strategic_reference,,,
142,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오뱅크 몽골 진출준비 착착…윤호영 대표 중앙은행 총재와 판교회동,카카오뱅크 몽골 진출준비 착착 윤호영 대표 중앙은행 총재와 판교회동,인더뉴스,인더뉴스,"Tue, 16 Jun 2026 09:45:58 GMT",카카오뱅크 몽골 진출준비 착착…윤호영 대표 중앙은행 총재와 판교회동 인더뉴스,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBMV3hHTzlEc2ZXUGdGU2VBMDlFXzFnZVVRLTdGV0ZOck9MRzg3RjBpTUh3S1FWR1JsblV4Wm1FYlRjcm1oc2xteTd0TF9NMTJ1YjlLalk2ck9FS3hUZ2VRcUlxcFI?oc=5,google_rss_카카오 지분 when:2d,58.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,,,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오뱅크 판교 조직/거점 일원화,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오뱅크 판교 조직/거점 일원화,self_strategic_reference,,,
