id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1411,정부/국회,정부_국회,과학기술정보통신위원회,"민주당 과방위원들 ˝국민의힘, 국회 복귀해야˝…AI·민생 입법 정상화 촉구",민주당 과방위원들 국민의힘 국회 복귀해야 ai 민생 입법 정상화 촉구,전라매일,전라매일,"Mon, 13 Jul 2026 08:30:00 GMT","민주당 과방위원들 ˝국민의힘, 국회 복귀해야˝…AI·민생 입법 정상화 촉구 전라매일",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9ZWjdkX2xmbzJaWFFkOGx2a1RXNlk0TGItWWpxUkkxbUN0WEpVMmppLVdBZzNrTXp1d1MyYm1PY0IzazRFM0NjemJhbUZ5TklqNWc?oc=5,google_rss_과학기술정보통신위원회 when:2d,102.6,50.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:민주당 과방위원들 국민의힘 국회 복귀해야 ai 민생 입법 정상화 촉구,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:민주당 과방위원들 국민의힘 국회 복귀해야 ai 민생 입법 정상화 촉구,government_ai_core_policy,,,
1288,정부/국회,정부_국회,행정안전부,정부 정책 만들때 법적 문제 없을까…공무원들이 ‘AI 법령 비서’ 구축,정부 정책 만들때 법적 문제 없을까 공무원들이 ai 법령 비서 구축,부산일보,부산일보,"Mon, 13 Jul 2026 13:30:48 GMT",정부 정책 만들때 법적 문제 없을까…공무원들이 ‘AI 법령 비서’ 구축 부산일보,https://news.google.com/rss/articles/CBMifEFVX3lxTE9yZUdXSUxmSWJrcWdfUU16aGFfV2Y2aE15NjJNQk9CRkdxbXpyamh5clJIRUNncnJkTFZpRTRDZlJCMXlYVUk3YXY3NDRKaXpkZ3ZqWW1lbkJ2ZmR0aGF2Mmo2TTkwQ09WSFpqam1FcEpTc2QzTExrMHBSeU8?oc=5,google_rss_행정안전부 when:2d,102.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,102.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 정책 만들때 법적 문제 없을까 공무원들이 ai 법령 비서 구축,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 정책 만들때 법적 문제 없을까 공무원들이 ai 법령 비서 구축,government_ai_core_policy,,,
428,정부/국회,정부_국회,과학기술정보통신부,"이스트소프트, 정부 '모두의 AI' 사업 참여",이스트소프트 정부 모두의 ai 사업 참여,비욘드포스트,비욘드포스트,"Tue, 14 Jul 2026 00:19:53 GMT","이스트소프트, 정부 '모두의 AI' 사업 참여 비욘드포스트",https://news.google.com/rss/articles/CBMifEFVX3lxTE5hUXJxbGFZNXB5bzIzazdKdzFvN0tEaUs3aWhmUnNCelhsWFVyNjgzVC1JbUlkbHoxRTVGOFZSVFRuRjdCa3k1RVVDVVpJdHJuMEdueVhHSWNaM3pfalpCUWZHb1BTOEx2V3M3R25OY0h6VnZVMUdLMTRyUzI?oc=5,google_rss_과학기술정보통신부 AI when:2d,102.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,102.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:이스트소프트 정부 모두의 ai 사업 참여,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:이스트소프트 정부 모두의 ai 사업 참여,government_ai_core_policy,,,
272,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"카카오페이증권, 투자매매업 인가 획득…IPO·채권 사업까지 영토 확장",카카오페이증권 투자매매업 인가 획득 ipo 채권 사업까지 영토 확장,네이트,네이트,"Mon, 13 Jul 2026 06:28:00 GMT","카카오페이증권, 투자매매업 인가 획득…IPO·채권 사업까지 영토 확장 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9BcFB1WTRsMWJCWk44aWRnMllkR3ZySjZKdzE0b2l5bVp6dkxORDFEejYtTG44S240enFpWDgzRWVDQmV1U1hjT0lvdldub3p5Umhn?oc=5,google_rss_카카오톡 카카오페이 when:2d,101.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",brand_not_in_title,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,101.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
1090,정부/국회,정부_국회,금융감독원,"금감원, 자산운용사 'ETF 과장광고' 경고…내부통제 강화 주문",금감원 자산운용사 etf 과장광고 경고 내부통제 강화 주문,뉴스웍스,뉴스웍스,"Mon, 13 Jul 2026 01:23:46 GMT","금감원, 자산운용사 'ETF 과장광고' 경고…내부통제 강화 주문 뉴스웍스",https://news.google.com/rss/articles/CBMic0FVX3lxTE5tTG84Tm1YLUE3VzZVTFVCMG1FdHFzZjhRSng5dXZMT1hVNmpfUnpLaV9BOWJySG05OWRNZzJnYzZxUXVYNjNPTEotb2NkQWc0ajVESDFNU1dLNk0tZmxjMnd2NWhOWmFfM3FBZGVSUjFjWXPSAXNBVV95cUxObUxvOE5tWC1BN1c2VUxVQjBtRXRxc2Y4UUp4OXV2TE9YVTZqX1J6S2lfQTlickhtOTlkTWcyZ2M2cVF1WDYzT0xKLW9jZEFnNGo1REgxTVNXSzZNLWZsYzJ3djVoTlphXzNxQWRlUlIxY1lz?oc=5,"google_rss_""금융감독원"" when:2d",100.6,103.5,search_ads,,금감원,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,market_commentary,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,100.6,,government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,government_regulatory_enforcement,,,
366,정부/국회,정부_국회,과학기술정보통신부,"“전국민 AI 에이전트 만든다”…정부, ‘모두의 AI’ 개발 본격 착수",전국민 ai 에이전트 만든다 정부 모두의 ai 개발 본격 착수,아시아투데이,아시아투데이,"Mon, 13 Jul 2026 08:43:56 GMT","“전국민 AI 에이전트 만든다”…정부, ‘모두의 AI’ 개발 본격 착수 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTFBnS1VlYm51MkxzNlVJUXpWRi1CeVhqdnpNaWFIWFpGUVlCak5OcTZab0thdkNkTEh4YVpmZkM4NWRKOExmemE3ZE9UVDg3ZnBHLU5KckI1V2o4OFdFSXZ3TjJJNXFwTWltSlZxSjJ3?oc=5,google_rss_과학기술정보통신부 when:2d,100.6,43.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,100.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:전국민 ai 에이전트 만든다 정부 모두의 ai 개발 본격 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:전국민 ai 에이전트 만든다 정부 모두의 ai 개발 본격 착수,government_ai_core_policy,,,
443,정부/국회,정부_국회,과학기술정보통신부,"조선소·제조공장에 ‘AI 네트워크’…정부, 로봇 실증 본격화",조선소 제조공장에 ai 네트워크 정부 로봇 실증 본격화,edaily.co.kr,이데일리,"Tue, 14 Jul 2026 01:53:05 GMT","조선소·제조공장에 ‘AI 네트워크’…정부, 로봇 실증 본격화 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPNnBzQlFSdGVrSExNanB4VW9IN2ZONkFISkdXZDNEX09NU2FMenJRTlVFRmhHcTE1REEydDNxcGVTZnU3Q1dZVWNobU9IV0U2SURRMXNfV0VCendrQnlXR0ZHZXhTU2FMVklVUGh1bHZzT2RxX05YX2FWZkNYS2dOSw?oc=5,google_rss_과학기술정보통신부 AI when:2d,100.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,100.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:조선소 제조공장에 ai 네트워크 정부 로봇 실증 본격화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:조선소 제조공장에 ai 네트워크 정부 로봇 실증 본격화,government_ai_core_policy,,,
648,정부/국회,정부_국회,공정거래위원회,"공정위, 14조원 규모 '구글' 불공정 행위 심의 착수",공정위 14조원 규모 구글 불공정 행위 심의 착수,인벤,인벤,"Mon, 13 Jul 2026 09:26:02 GMT","공정위, 14조원 규모 '구글' 불공정 행위 심의 착수 인벤",https://news.google.com/rss/articles/CBMia0FVX3lxTFBidGtrSzlDMzZwMjFIcGFjdHhwYTRkUnBXZjhobEZMNkl5bFljTlA3X1NLdGVpdDhJN2Q2YkZfeGpJdGtQbXJ3V0x0NEVQSlRXTjJ2dWFpTkRsQm1HTG5JMXhKU1FHVl8xcHY4?oc=5,google_rss_공정거래위원회 규제 when:2d,99.6,48.0,antitrust_platform,antitrust_inapp,"공정위,구글",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,99.6,policy_legislation,,global_incident:platform_regulation:google:platform_regulation:announcement,global_incident:platform_regulation:google:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:google:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,로컬 보조 라벨,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:google:platform_regulation,government_general_low_relevance,,,
1346,정부/국회,정부_국회,중소벤처기업부,AI로 쏠리는 벤처투자…정부 규제 완화에도 '선별 투자' 심화,ai로 쏠리는 벤처투자 정부 규제 완화에도 선별 투자 심화,v.daum.net,v.daum.net,"Sun, 12 Jul 2026 21:16:42 GMT",AI로 쏠리는 벤처투자…정부 규제 완화에도 '선별 투자' 심화 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE13NDhXS1NKcTVhZklmTzQwd0tiTGllUmFqdklTTzFCYUN4d0V6d2xXRUlHSllVVzctVTRpNnduYlV2c1hKMmZCdUtGUnhETTZZOVlBNg?oc=5,google_rss_중소벤처기업부 when:2d,99.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,99.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:ai로 쏠리는 벤처투자 정부 규제 완화에도 선별 투자 심화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,self_filler_reference:ai로 쏠리는 벤처투자 정부 규제 완화에도 선별 투자 심화,self_filler_reference,,,
337,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모",과기정통부 모두의 ai 개발사 내달 11일까지 공모,v.daum.net,v.daum.net,"Mon, 13 Jul 2026 09:26:41 GMT","과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5sQW1aTW82UVVubWQ5ZWpERWhzS19hT0ZMeGdoT1haQkdqRG9JcjJ1MFl1aDYzVzlDVHRCWjZkSEFuY0RqbVE?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:과기정통부 모두의 ai 개발사 내달 11일까지 공모,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,self_filler_reference:과기정통부 모두의 ai 개발사 내달 11일까지 공모,self_filler_reference,,,
355,정부/국회,정부_국회,과학기술정보통신부,"""국민 누구나 무료로""…과기정통부, '모두의 AI 프로젝트' 공모 시작",국민 누구나 무료로 과기정통부 모두의 ai 프로젝트 공모 시작,매일일보,매일일보,"Mon, 13 Jul 2026 08:04:09 GMT","""국민 누구나 무료로""…과기정통부, '모두의 AI 프로젝트' 공모 시작 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9DR1YtYldJRU9wTV90RGhobXNvd0RiOHdudEJtUkttb1hRMnN3UjcycVplX0lsbk9ha21DMng4NTlfa2JhaUlLbWNaS2xtcml1UHRsSEFUekpYT1haUXhfeEswQnk?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:국민 누구나 무료로 과기정통부 모두의 ai 프로젝트 공모 시작,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:국민 누구나 무료로 과기정통부 모두의 ai 프로젝트 공모 시작,government_ai_core_policy,,,
324,정부/국회,정부_국회,과학기술정보통신부,과기정통부 '모두의 AI' 연내 서비스...2~3개 사업자 공모,과기정통부 모두의 ai 연내 서비스 2 3개 사업자 공모,뉴스;트리,뉴스;트리,"Mon, 13 Jul 2026 07:37:59 GMT",과기정통부 '모두의 AI' 연내 서비스...2~3개 사업자 공모 뉴스;트리,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBJVGtsaG1rSFpEZXJuWEwyVzBhcHF3WU92N0lZYmFWMFphUDV3b0puYUhfenVFYlliR0pjMzBobjFOX0hQOXBCcjNRSmdRMjV2R1cyaUVMS1ZyRzJF?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 모두의 ai 연내 서비스 2 3개 사업자 공모,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 모두의 ai 연내 서비스 2 3개 사업자 공모,government_ai_core_policy,,,
373,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 대국민 AI 서비스 개발 착수",과기정통부 대국민 ai 서비스 개발 착수,네이트,네이트,"Mon, 13 Jul 2026 06:47:00 GMT","과기정통부, 대국민 AI 서비스 개발 착수 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1OT003c0VlOE1zVFV4UmQyZ2t1Q3dBZE1lcWh2SmJYLTJDaUdBSUp0anRURmlUY09UTFhjajhhQV9XWXBibkZTV2NlRTBfZDNFSXVr?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 대국민 ai 서비스 개발 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 대국민 ai 서비스 개발 착수,government_ai_core_policy,,,
453,정부/국회,정부_국회,과학기술정보통신부,"로봇 손끝 감각까지 데이터화…정부, 피지컬AI에 1.4조 투입",로봇 손끝 감각까지 데이터화 정부 피지컬ai에 1 4조 투입,한국경제,한국경제,"Mon, 13 Jul 2026 07:07:22 GMT","로봇 손끝 감각까지 데이터화…정부, 피지컬AI에 1.4조 투입 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE93cExiTTZQeS1OcEtpeGQ5eTNWTDFzQ1RWVXVVRWdtVmtXUFlQODExb2x4TjJkN0pHaHVEblZBUFhiSkN6M0IyY05Vekx0VTlIdUdUaFotb0hHZw?oc=5,google_rss_과학기술정보통신부 AI when:2d,99.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:로봇 손끝 감각까지 데이터화 정부 피지컬ai에 1 4조 투입,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:로봇 손끝 감각까지 데이터화 정부 피지컬ai에 1 4조 투입,government_ai_core_policy,,,
